date,pred,actual,model,horizon,target
2018-11-01,0.3675287356321838,0.5,LinearRegression(),5,GDP
2018-12-01,0.38380908883306686,0.4,LinearRegression(),5,GDP
2019-01-01,0.40427967156008965,0.0,LinearRegression(),5,GDP
2019-02-01,0.43765670202507234,0.2,LinearRegression(),5,GDP
2019-03-01,0.3990271943400398,0.3,LinearRegression(),5,GDP
2019-04-01,0.3201639344262295,0.4,LinearRegression(),5,GDP
2019-05-01,0.35362583790371727,0.2,LinearRegression(),5,GDP
2019-06-01,0.3831147540983607,0.1,LinearRegression(),5,GDP
2019-07-01,0.47256805233171556,0.0,LinearRegression(),5,GDP
2019-08-01,0.4129691409507923,-0.1,LinearRegression(),5,GDP
2019-09-01,0.3941384327582624,-0.1,LinearRegression(),5,GDP
2019-10-01,0.3819578128199877,-2.5,LinearRegression(),5,GDP
2019-11-01,0.42226277372262777,-11.0,LinearRegression(),5,GDP
2019-12-01,0.43352353780313846,-18.8,LinearRegression(),5,GDP
2020-01-01,0.3956882255389718,-19.8,LinearRegression(),5,GDP
2020-02-01,0.3291033434650455,-6.8,LinearRegression(),5,GDP
2020-03-01,0.27292593308837754,7.9,LinearRegression(),5,GDP
2017-07-01,0.44561198676785363,0.4,LinearRegression(),6,GDP
2017-08-01,0.4575456711675933,0.2,LinearRegression(),6,GDP
2017-09-01,0.43648252976771423,0.1,LinearRegression(),6,GDP
2017-10-01,0.4464560862865947,-0.1,LinearRegression(),6,GDP
2017-11-01,0.42914204198084366,0.0,LinearRegression(),6,GDP
2017-12-01,0.4300897170462388,0.3,LinearRegression(),6,GDP
2018-01-01,0.43045714285714287,0.6,LinearRegression(),6,GDP
2018-02-01,0.42894974420704185,0.7,LinearRegression(),6,GDP
2018-03-01,0.4094140249759847,0.7,LinearRegression(),6,GDP
2018-04-01,0.3849624060150376,0.5,LinearRegression(),6,GDP
2018-05-01,0.3801204819277109,0.4,LinearRegression(),6,GDP
2018-06-01,0.36273853364579844,0.3,LinearRegression(),6,GDP
2018-07-01,0.3719298245614035,0.2,LinearRegression(),6,GDP
2018-08-01,0.36303653777935435,0.3,LinearRegression(),6,GDP
2018-09-01,0.3611823361823361,0.6,LinearRegression(),6,GDP
2018-10-01,0.34672897196261676,0.5,LinearRegression(),6,GDP
2018-11-01,0.37754375556214764,0.4,LinearRegression(),6,GDP
2018-12-01,0.38888888888888884,0.0,LinearRegression(),6,GDP
2019-01-01,0.39536423841059604,0.2,LinearRegression(),6,GDP
2019-02-01,0.41025130629509826,0.3,LinearRegression(),6,GDP
2019-03-01,0.3864030858244938,0.4,LinearRegression(),6,GDP
2019-04-01,0.3467388901171789,0.2,LinearRegression(),6,GDP
2019-05-01,0.3704918032786885,0.1,LinearRegression(),6,GDP
2019-06-01,0.38517164330692666,0.0,LinearRegression(),6,GDP
2019-07-01,0.4209016393442622,-0.1,LinearRegression(),6,GDP
2019-08-01,0.3895125553914328,-0.1,LinearRegression(),6,GDP
2019-09-01,0.3832360300250209,-2.5,LinearRegression(),6,GDP
2019-10-01,0.3850758678029516,-11.0,LinearRegression(),6,GDP
2019-11-01,0.39168543927913174,-18.8,LinearRegression(),6,GDP
2019-12-01,0.3939172749391728,-19.8,LinearRegression(),6,GDP
2020-01-01,0.38212757285510496,-6.8,LinearRegression(),6,GDP
2020-02-01,0.3124378109452736,7.9,LinearRegression(),6,GDP
